Product,ID,SkinType,Rating,Date,Review
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),횬나,지성,3,2024.08.14,"촉촉한데.. 수분 촉촉이 아니라 오일 미끄덩..? 느낌이라서 촉촉 수분 광을 좋아하시던 분들은 실망하실 거 같아요
색상도 생각보다 더 라이트한 감이 있어서 아쉽게 느껴집니다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),이걸샀지뚜두뚜두,복합성,5,2024.08.07,"퓌..비싸다고만 생각했는데 괜찮네요 🤣
헤라 란xx리 컬러 같아용 ㅎㅎ
안쪽에 조금 더 쨍한 색상 발라주니 넘 예뻣어요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),금붕,복합성,5,2024.08.01,"일단 너무 비싼 가격이지만 그래도 결과적으로 만족하는 제품입니당!!

여리여리한 발색에 덜찐득거려서 손이 자주가요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),쏘담다디담다,건성,5,2024.07.31,"퓌 중에서 가장 맘에 드는 제품이에용
글로우가 아주 맘에들고 아 그냥 맘에 들어요
원하는
컬러 바르고 그위에 요거 언져주면 진짜 영롱쓰..🥹🫶
잘하면 인생템 될지도..?
가격만 착하면 백퍼 인생템인데ㅜㅜ 이쁘니까 봐준다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),색조조아,복합성,5,2024.07.24,"케이스 똥똥하니 너무 예쁜데 끝까지 못 쓸만한 통 ㅎㅎ..
근데 색깔이 진짜 너무 예뻐요 차분하면서 생기있는 물복 컬러🍑"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),톤팡질팡웜톤,민감성,5,2024.07.24,"단독으로 사용해도 이쁘고, 매트립에 사용해도 이쁜 컬러! 바닐라컬러가 조금 누디(?) 투명(?) 할 것 같아서 주문했는데 역시나 마음에 드네요!"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),이걸샀지뚜두뚜두,복합성,5,2024.07.15,"계속 품절이라 땡하자마자 산 ㅜㅜ
근데 그 정도로 만족합니다 ㅎㅎ 역시 예쁜제품은 모두가 알아보눈듯!!
이런색은 발색 안 올라와서 입술색 하고 섞여져(?) 이상헌 경우 많은데 말끔하니 예뻐용"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),이걸샀지뚜두뚜두,복합성,4,2024.07.09,"약간 촌스럽? 색깔인듯 합니더 ㅎㅎ
뭔가 피부가 하얀 분들께 잘 어울릴듯"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),쥬히노트,지성,5,2024.06.14,"제가 라이트 톤이라 진한 색은 소화 어려운데
바닐라 30%를 베이스로 바른 후 진한 컬러 바르면
자연스럽게 소화돼서 애정하는 템입니다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),매우소비가심한,복합성,4,2024.05.20,이거 샀을때 완전 신상이라서 세일하길래 구매했었당 그리고 주변에서 이쁘다고 칭찬 받음 뮤트한 느낌이고 30퍼는 생얼립으로도 괜찮다!! 근데 끈적한 느낌 혐오하면 비추
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),ah31046,지성,4,2024.05.20,"크기가 콤팩트해서 가지고 다니기 좋아요!
컬러는 캔디핑크 같은 라이트한 핑크색이고 단독보다는 틴트 위에다가 바르는 게 더 예쁜 것 같아요
색이랑 광은 예쁜데 끈적이는게 아쉬워요ㅠㅠ"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),월화,복합성,3,2024.05.19,엄..촉촉해보여서 산거긴 한데 아무래도 제형이 촉촉보다는 끈적 제형이어서 손이 잘 안갑니다. 끈적한거 싫어하시는분은 주의하세요☆
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),달보드레16,지성,4,2024.03.31,"글로스라서 쫀쫀함이 대박입니다.
30%이지만 은은하게 색감 올라오고
찐득함 만큰 오래 지속되서 만족"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),여쿨템못참음,지성,4,2024.03.31,"헤라 란제리보다 좀 더 핑키쉬한 색깔이라 이런 컬러 찾으셨음 추천
이것도 뭐 색의존재감이 엄청 있는건 아니라 30 안사길 잘함
근데 글로스가 특별하진 않아서 엄청나게 사고싶은 색이 나오는거 아니면 굳이 이가격에 재구매는 안할듯!"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),오랑쥬,건성,4,2024.03.30,봄라한테 색은 딱인데.. 70퍼여도 발색은 그닥..? 립 연하게 하고 싶을 때 좋은데 되게 끈적여요. 딱 옛날 글로스 너낌으로 꾸덕 찐득한데다 양이 조금 묻어나와서 입술에 바를 때 뻑뻑해요. 입술에 많이 바르면 죽죽 늘어나니까 조심..
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),한꼬라지,건성,5,2024.03.26,"보습감있는 틴트
향도 코코넛향
바닐라
컬러는 솔직히
쿨톤보단 봄웜분들 생얼립으로 완전 잘 어울리실듯
해요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),월화,복합성,3,2024.03.22,인스타 리뷰들 보고 색이 넘나리 맘에 들어서 샀는데!! 색 자체는 맘에 드나 제형 자체가 끈적이는 놈이네요 ㅜ 그럼 손이 잘 안가던데..
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),달보드레16,지성,4,2024.02.29,"커런트 색상이 젤 쿨톤에 어울릴꺼 같아서
구매했습니다. 뮤트하면서 톤다운된 핑크빛
인데 30%짜리도 단독으로 발랐을때 은은하니
색상 이뿌게 올라와요. 근데 한번 뽁~ 열었을떄
더 많은 양이 팁에 묻었으면 더더 좋았을듯 합니다."
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),쥬히노트,지성,5,2024.02.26,"실제로 보니 패키지가 더 더 예쁘고 귀여워요
은은한 색감이 라이트 톤인 제가 쓰기에도 색감 좋습니다
진한 컬러들과 함께 쓰며 농도 조절하기에도 좋아요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),서얀,건성,5,2024.07.10,"퓌 3D 볼류밍 글로스 캔디 70%


◽️브러시 팁
립 크기가 작은 만큼 브러시 팁도 생각보다 짧고
묻어 나오는 양이 적어서 여러 번 펌핑 후에 사용해 줘야 해요 (약간 금방 쓸 거 같은…ㅜ)


◽️발림성
굉장히 쫀득하게 발리고
제형이 립글로스에 컬러감이 추가된 느낌으로
탱글탱글한 광택감이 넘 예쁘더라고요!

다만 립글로스 제형이라 손에서는 이렇게 살짝 끈적임이 있는 편이에요!
입술에 올렸을 때는 엄청 끈적이지 않았어요


립글로스라서 립 플럼핑 효과도 있을 줄 알았는데
의외로 립 플럼핑 효과는 없었어요


◽️컬러
캔디 70% 컬러 한콧 발라주었는데 생각보다 훨씬 연하게 발색되어서
3콧은 발라줘야 티가 났어요

여리여리한 여름 쿨톤 립 컬러로
캔디 70% 하나만 단독으로 발라줘도
립글로스 바른듯한 광택감이 올라왔어요


◽️지속력
물티슈로 닦으면 슥- 지우면 지워지는 착색 없는 립으로
아무래도 립글로스라서 지속력은 당연히 짧은 편이었지만

저는 광택감 + 컬러감이 제 취향이라서 요즘 넘 잘 바르는 립이에요


도움이 되셨다면 하트 부탁드릴게요💖"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),딸기예빈,트러블성,2,2024.06.13,퓌... 패키치 만큼은 정말 이쁨... 약간 여쿨들한테 잘 어울리는 패키치 하지만 글로우 립틴트 만큼은 개선할게 많음... 30퍼70퍼 두개로 선택지 나뉘는데 30 스카치 색 너무 연함... 사진하고 다릅니다 그리고 끈적끈적(두번바르지 마세요) 올영 리뷰 쓸때 사진 첨부 잘 안하는데 이번에 처음으로 하네요 참고하세요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),서얀,건성,5,2024.06.09,"퓌 3D 볼류밍 글로스 캔디 70%


◽️브러시 팁
립 크기가 작은 만큼 브러시 팁도 생각보다 짧고
묻어 나오는 양이 적어서 여러 번 펌핑 후에 사용해 줘야 해요 (약간 금방 쓸 거 같은…ㅜ)


◽️발림성
굉장히 쫀득하게 발리고
제형이 립글로스에 컬러감이 추가된 느낌으로
탱글탱글한 광택감이 넘 예쁘더라고요!

다만 립글로스 제형이라 손에서는 이렇게 살짝 끈적임이 있는 편이에요! 입술에 올렸을 때는 엄청 끈적이지 않았어요


립글로스라서 립 플럼핑 효과도 있을 줄 알았는데
의외로 립 플럼핑 효과는 없었어요


◽️컬러
캔디 70% 컬러 한콧 발라주었는데 생각보다 훨씬 연하게 발색되어서 3콧은 발라줘야 티가 났어요

여리여리한 여름 쿨톤 립 컬러로 캔디 70% 하나만 단독으로 발라줘도 립글로스 바른듯한 광택감이 올라왔어요


◽️지속력
물티슈로 닦으면 슥- 지우면 지워지는 착색 없는 립으로
아무래도 립글로스라서 지속력은 당연히 짧은 편이었지만

저는 광택감 + 컬러감이 제 취향이라서 요즘 넘 잘 바르는 립이에요


도움이 되셨다면 하트 부탁드릴게요💖"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),젼바,건성,5,2024.03.09,"너어어어무 만족! 바닐라 70% 꼭 사세요!
토끼혀립🐰👅

저는 그냥 오특으로 뜨길래 궁금해서 한번 사봤어요. 근데 생각 보다 너무 괜찮았어요!

저는 입술 주름이 많아서 흰끼 섞인거는 무조건 끼는 편이라 이런 뽀용한 컬러는 사실 피하는 편인데 이건 끼임도 적고 너어무 이쁜거에요! 그래서 봄웜 분들 추천드리고 싶어요!

🍦제형은
점성이 있는 쫀득한 제형이고 지울때는 살짝 점성이 남는? 그치만 걸리적거리는 정도는 아니고 미세한 정도!

🍦ㅎㄹ 란제리 컬러 저렴이로도 추천!
둘이 비교해보면 확실히 퓌가 더 맑아요!
제형은 비슷한데 헤라가 좀 더 흐르는 느낌! 그리고 헤라에는 플럼퍼 기능이 있어요! 실직적으로 입술에 올렸을때는 헤라가 코랄빛이 살짝 더 올라오고 퓌가 핑크느낌이 사알짝 더 있어요!

저는 바닐라 컬러 말고도 다른 컬러 구매했어요! 발색이 있는걸 좋아해서 70%로 샀는데도 살짝 발색이 연해서 저같이 발색 진한걸 원하시면 무조건 70% 추천!

제 리뷰가 도움이 되셨다면! 도움돼요👍🏻 부탁드려요❤️"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),tosil,복합성,5,2025.03.26,봄웜이면 무조건 강추해요! 촉촉하고 광택 쩌러요!!ㅎㅎ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),sj****,여름쿨톤,4,2025.03.26,립글로스다 보니까 지속력은 짧지만 색감은 레전드..하지만 양이 넘 적어요ㅜ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),일단지르자,웜톤,4,2025.03.21,"촉촉립보다는 끈적립입니다! 정말 끈적이니까 이런 제품 싫어하시는 분은 비추입니다. 색도 연해서 안 바른거 같아요.
전 사고싶어서 구매했지만 고민중이라면 다른 제품을 사세요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),pppp****,복합성,5,2025.03.17,생얼에 바르는게 더 이뿐거같어용 근데 돔 진극거려여 ㅠㅠ ㅎ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),cdb****,지성,5,2025.03.16,"컬러가 너무 예뻐서 구매했어요
헤라 란제리는 너무 웜하고 쿨링기능 때문에 꺼려졌었는데 더 저렴해서 조흠"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),yujin****,지성,5,2025.03.09,엄청 글로우해용 근데 너무 많이 바르면 살짝 고깃지애서 고기 먹구 나온 사람 같으니까 주의!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),유찡블리,건성,5,2025.03.06,"아니 하루 만에 품절이 풀리다니..들어 온거 알림
떠서 바로 오늘드림 시켰습니다
왜 유명템인지 알거 같아요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),yellowstar샛별,복합성,5,2025.03.06,봄웜한텐 필수품이라 그러길래 봄웜은 아니지만 구매해봤어요! 색깔 이뻐여
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),조은하루,복합성,5,2025.03.05,예쁜 솜사탕핑크 색상이에요. 투명한 광도 잘 올라오고 입술 상태가 안 좋아도 꽤 이쁘게 만들어주더라고요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),조은하루,복합성,5,2025.03.05,촉촉하게 잘 발리고 시간이 지날수록 광이 이쁘게 올라와요. 색감이 이뻐서 으로도 구매했는데 30 먼저 바르고 안쪽에 살짝 덧발라주면 입술이 탱글탱글 이뻐용. 투명하게 광도 차르르 잘 올라와요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),조은하루,복합성,5,2025.03.05,촉촉하게 잘 발리고 시간이 지날수록 광이 이쁘게 올라와요. 색감이 이뻐서 70으로도 구매했는데 이거 바르고 위에 70 살짝 덧발라주면 입술이 탱글탱글 이뻐용
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),유찡블리,건성,4,2025.03.05,"70프로 사고 싶었으나 원하는게 품절이라 30프로로
아쉬움을 달랬어요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),듀듀듀,복합성,5,2025.03.05,"촉촉하게 잘 발리고 색상이 너무 예뻐요~~!
-너무 만족합니당"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),떡볶덕후,건성,4,2025.03.04,"란제리 저렴이로 유명한 퓌 바닐라70%
퓌 직원분들 영상 보고 궁금해서 구매해봤어요 확실히 발색은 여리여리하지만 꽤 맘에 듭니다!"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),호두망고,건성,4,2025.03.04,광택이 예쁜 틴트입니다 다만 제형 특성상 머리카락이 달라붙는건 어쩔수없나봐요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),추추닝,트러블성,5,2025.03.04,와 존예에요 넘 예쁩니당 ㅋㅋㅋ잘산것같아요!!!!!~~
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),챠챠티치,복합성,5,2025.03.03,"아직 이걸 이기는 광을 가진 글로스립을 만나지 못했습니다
립발라주거 위에 코팅용으로 싹 발라주면 탕후루립 장난없어요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),츄양,복합성,5,2025.03.02,기대했던 것만큼 예쁩니다 딱 쌩얼 립으로도 괜찮고 보습이 부족할 때도 바르면 좋을 거 같애요. 매트 립에도 올리면 예쁠 것 같습니다.
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),최애버블티,건성,5,2025.03.02,색 존예 광택감 미침 그냥 위에 오버레이로 발라주기 좋아요 성수가서 삼 굿
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),고양이하트,지성,5,2025.03.02,클리어런스로 6천 원대에 샀어요. 생각보다 찐득하고 지속력이 좋은 편은 아니에요.
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),Naturalhappy,지성,5,2025.03.02,"칼라감이나 발색이 이뻐서 맘에들어요
촉촉하니 수분감이 있어서 좋습니다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),여름루이,건성,5,2025.03.01,"촉촉한 수분감이 있고 꾸덕한 발림성 바르기 좋아요
지속력은 좀 아쉬운 부분이지만 발색이 이쁩니다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),토진,복합성,3,2025.03.01,"촉촉하다기보다는 찐득찐득한 제형..
70퍼라고는 하는데 입술 색이 짙은 저한테는 흰기로 올라와요.
차라리 30퍼를 립글로즈처럼 썼어야하나 하는 생각.."
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),배뽀삐,건성,5,2025.03.01,진짜 너무너무 맘에 드는 ...ㅠㅠ 양이 다소 적어서 문제지만 ... 진짜 너무너무 예빠요 여쿨분들은 그냥 사세요 ..
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),므째이토마토,복합성,4,2025.02.28,바닐라를 생각보다 잘 써서 캔디 색이 더 잘맞기에 구매했는데 생각보다 손이 잘 안 가고 바닐라를 더 잘 씀
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),원이이이,복합성,4,2025.02.27,립글로즈라 그런지 찐득한데 나름 연하고 예뻐요 유명한 이유가 있는드ㅛ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),꾸쑹,건성,5,2025.02.26,조금 끈적하게 발리는 감이 있는데 색이 너무 예뻐서 라이트톤은 다 잘 쓸 거 같아요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),ㅌㅇㅇ,복합성,5,2025.02.25,약간 꾸덕하게 올라가고 광이 쫀쫀하게 나요. 색상도 예뻐서 애용하고 있습니다. 케이스가 예쁜데 좀 무거워요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),바지사장,복합성,5,2025.02.24,일단 향이 너무 좋고 색이 예뻐요~ 양이 좀 적은 것 같긴 한데 그래도 만족함다~
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),J2nnny,건성,5,2025.02.23,이 제품 너무 좋아요~~ 오버립 가능 연하게 바를수있어요 이뻐요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),옹옹지,복합성,5,2025.02.22,"색이 진짜 겨쿨, 여쿨 뮽들이 좋아할 색이에요!!! 강추합니다"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),메론팝콘,트러블성,4,2025.02.20,미근미끈 이쁘고 색감이 좋아요 70퍼로 또 구매할려구요 근데 좀 빨리닳는느낌이에요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),샬롯틸버버리,민감성,5,2025.02.20,"여름쿨톤은 사시는게
몬가 밋밋할때 안쪽에 발라주면
포인트되고 촉촉하고 조항요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),저이,복합성,5,2025.02.20,클리어런스로 6천얼마에 샀는데 맘에 들어요 바닐라 30 잘 쓰고 있었는데 이건 엄청 진해요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),체리체리해,건성,5,2025.02.19,퓌 립 유명해서 한번 구매해봤는데 색이 예뻐요~~ 광도 예뻐서 잘 쓸것같아요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),규리몬,트러블성,5,2025.02.16,"글로시니까,, 지속이랑 끈적임은 기대하면 언됩니다 ㅠ 넘 잌브긴 한데 자주 써서 그런가 금방 사라져요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),멍멍이와콩나물,건성,5,2025.02.15,약간 끈적이긴하는데 너무 맘에드는 색깔 광도 이쁘고 봄웜한테 찰떡이에용
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),건우정우,건성,4,2025.02.13,"입술색이 진해서 그런지 예쁜건 잘 모르겠어요 ㅠㅜ
제형이 좀 무거워서 맨 입술에 발라야 예쁠것 같은데
저는 배이스 립 위에 바르니 좀 덜 예쁜것 같아오"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),Jennyindaeyo,민감성,3,2025.02.13,생각보다 발색이 넘 적긴해서 아숩긴해요 약간 묽기 보단 단단한 느낌의 끈적임입니다!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),뚜딩이,복합성,5,2025.02.12,항상 쓰는거예요~ 연해서 좋아용!! 잘 쓰고 있습니다.!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),별의낮잠,지성,5,2025.02.12,겨울맞이 제품 구매해봤습니다! 제품력이 좋은 것 같습니다! 잘 쓸게요!!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),gOfla11,지성,5,2025.02.12,끈적한 제형이고 작아서 들고다니기 엄청 편해요 손에 잡히는 느낌도 알맞다는 생각이 들고요 제가 웜톤인지 쿨톤인지 모르는데 쿨톤메이크업할 때 연하게 바르면 잘 어울리더라구요 색은 정말 예뻐요 포도색이에요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),기깔나는닉네임없을까,지성,5,2025.02.11,30퍼센트라 지속력이나 착색 기대하긴 어렵지만 분위기하나는 끝장나는.. 저는 톤그로 베이스로 하나 깔아주고 얘 올리니까 원하는 색감 나오더라고요 역시 화장품은 웜쿨 섞발이 진리
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),율운,지성,5,2025.02.11,겨울이라 너무 건조해서 샀는데 케이스가 너무너무 귀여워요ㅠ 색상도 너무 진하지 않아 다른 색상 틴트 바르고 그 위에 얹어주니 예뻐요!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),딸기우유사탕,지성,5,2025.02.11,색상이나 발림성등은 마음에 드는데 너무 끈적거려요ㅠ..ㅠ 머리카락이 한가닥이 아니라 한움쿰 붙을 정도...
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),핑크둘리,복합성,5,2025.02.10,이뻐요 이고 70이랑 섞어써야 진짜 이버요 약간 단독으로는 티가 안나서 생얼립으로 ㄱㅊ을ㅇㅅ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),씽크누나,복합성,5,2025.02.10,지이이인짜 이쁨 ㅠ 뉴트럴톤들 이거 꼭 쓰세요 바닐라 강추강추 꿀광 탱글 립 이게 최고에요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),핑크둘리,복합성,5,2025.02.09,너무 이뻐요 사실 70산다는거 잘못 산건데 그냥 쓰고 있어요 너무 색깔도 이쁘고 좋아요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),올영업고튀어,복합성,5,2025.02.07,"이거 바르면 그냥 탱글탱글한 광이 대박이에요,,
너무 이뻐서 할인도 안하는데 구매했어요,,"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),냐냥이잉용,중성,5,2025.02.07,유명한건 이유가 았어요 넘눔넘 예뻐요 재유매 의사 있터툐 추천합니다
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),lunappi,건성,5,2025.02.07,비나우의 퓌 제품은 처음 구매해보는데 패키지가 예쁘진 않지만 귀엽고 포도 색상인 게 마음에 듭니다.
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),임띠,복합성,5,2025.02.06,촉촉한 느낌이 아니라 꾸덕한 재형이라서 생각보다 별로입니다 ㅜㅜ 끈적
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),조선시대가리공주,건성,5,2025.02.06,조선시대가리공주의 1달 사용 후 재구매 의사를 물어보시면 [네]
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),Jessi03,복합성,5,2025.02.05,색이 예쁘네요 왜 퓌가 유명한지 알거 같습니다. 만족스러워여
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),ㅋㅋㅋㅋㅋㅋㅋ,건성,5,2025.03.31,"색이 엄청 예쁘고 광도 엄청 예쁘지만
끈적해서 머리카락이 자꾸 달라붙어요
근데 그래도 예뻐여"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),가을애미,건성,5,2024.06.04,"- 완전 쫜!!!!!쫀!!!!!뜩
- 글로스 틴트치고 지속력 오래가는거 못봤는데 처음 🫧
- 광택 미침
- 발림성은 너무 쫜뜩해서 바르기 빡신거 같아요 🫠"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),위츄츄츄츄퍼노바,지성,5,2024.04.06,너무 핑크한 립 올렸을때 중화용으로 쓰기 너무 좋아요!!!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),위츄츄츄츄퍼노바,지성,5,2024.02.26,이게 색이 투명하게 올라와서 이 본연의 색이 잘 드러나지 않아요 그래서 베이스립 깔아주고 요 글로스 올려주면 자연스럽게 데일리로 연출 가능합니다!!!!
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),팅탱팅,건성,4,2025.03.06,보석캔디 향나요!! 70은 생각보다 넘 진해서 30살걸 후회중이에오ㅠㅜ
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),수정이쀼쀼ㅠ,복합성,5,2025.03.06,"끄은적한 글로스 제형입니더. 글로스 제형이 나니 반짝반짝하고 글로우한 건 맞는데 ㄴ지속력이 매우 짧아요ㅜㅜ

근데 진짜 컬러감이 미이친 봄웜, 핑잘봄~여쿨 꼭 사세요ㅜㅜ 개존예"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),갸승리를위해,복합성,5,2025.03.06,앵두 70은 색이 진해서 단독으로 발라도 틴트같은 색감이면 이건 딱 글로스 스러운 여리한 색감으로 올라옵니다!! 무엇보다 광이 진짜진짜 예쁨.. 단 지속력은 기대하지마십쇼..😞
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),솔잉뿌뿌,건성,5,2025.03.06,ㄹㅇ 글로스보다는 덜 끈적이고 쫀쫀에 가까운 제형이에요~
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),솔잉뿌뿌,건성,5,2025.03.06,ㄹㅇ 글로스보다는 덜 끈적이고 쫀쫀에 가까운 제형이에요~
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),doaa83,복합성,5,2025.03.05,"케이스가 귀엽네요.. 입술에 각질이 많은편인데 이거는 각질부각 하나도없이 매끈해져요.. 감동.
다만 넘 끈적이는건 단점.. 촉촉한건 좋아요 색도 어느정도 있고 잘 쓰겠습니다😀"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),흑당버블라떼,건성,5,2025.03.05,플럼핑 기능은 없지만 입술이 촉촉하고 탱글해보이는 효과가 아주 좋아요
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),빠자작,지성,4,2025.03.04,"이쁨
데일리로똭
학교쌩얼메컵에 씀
근데 비쌈 세일해주세요"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),Chirillo,복합성,4,2025.03.02,투명한 광이 예뻐요. 진하지도 않고 딱 데일리로 쓰기 젛은 색입니다
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),vie,건성,5,2025.03.02,"입술에 착 감기면서도 끈적임이 심하지 않아서 데일리로 쓰기 좋아요. 광택감이 예쁘게 올라와서 단독으로 발라도 예쁘고, 립스틱 위에 레이어링하면 분위기 확 달라져요. 다만 지속력은 살짝 아쉬울 수도!"
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),vie,건성,3,2025.03.02,진짜 퓌는 립글로스를 너무 잘 만드는 거 같아요. 완정 강추쳄이에요.
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),vie,건성,5,2025.03.02,요번에 퓌 마켓에서 사면 휠신 싼 거를 요기서 샀네요...그래도 예쁘니까 인정
[NEW컬러] 퓌 3D 볼류밍 글로스 17컬러 (30%/70%),밍티스,복합성,5,2025.03.02,끈적한데 보습도 잘 되고 발색도 마음에 들어서 꾸준히 재구매합니다 진짜 개붐업드림
